Local Site Name,County,State,Material,Monthly Measurements,Yearly Measurement Average,Year,Month
Lewistown,Fergus,MT,PM2.5,2.746666667,7.324002623,2023,11
Lewistown,Fergus,MT,PM2.5,2.096774194,7.324002623,2023,12
Lewistown,Fergus,MT,PM2.5,2.680645161,6.671348888,2024,1
Lewistown,Fergus,MT,PM2.5,2.431034483,6.671348888,2024,2
Lewistown,Fergus,MT,PM2.5,2.970967742,6.671348888,2024,3
Lewistown,Fergus,MT,PM2.5,2.86,6.671348888,2024,4
Lewistown,Fergus,MT,PM2.5,3.035483871,6.671348888,2024,5
Lewistown,Fergus,MT,PM2.5,3.03,6.671348888,2024,6
Lewistown,Fergus,MT,PM2.5,13.07419355,6.671348888,2024,7
Lewistown,Fergus,MT,PM2.5,9.661290323,6.671348888,2024,8
Lewistown,Fergus,MT,PM2.5,8.323333333,6.671348888,2024,9
Lewistown,Fergus,MT,PM2.5,4.916129032,6.671348888,2024,10
Lewistown,Fergus,MT,PM2.5,1.358333333,6.671348888,2024,11
Cut Bank,Glacier,MT,PM2.5,-0.080645161,7.324002623,2023,1
Cut Bank,Glacier,MT,PM2.5,0.778571429,7.324002623,2023,2
Cut Bank,Glacier,MT,PM2.5,3.066666667,7.324002623,2023,3
Cut Bank,Glacier,MT,PM2.5,2.055172414,7.324002623,2023,4
Cut Bank,Glacier,MT,PM2.5,9.15483871,7.324002623,2023,5
Cut Bank,Glacier,MT,PM2.5,5.846666667,7.324002623,2023,6
Cut Bank,Glacier,MT,PM2.5,8.964516129,7.324002623,2023,7
Cut Bank,Glacier,MT,PM2.5,9.390322581,7.324002623,2023,8
Cut Bank,Glacier,MT,PM2.5,7.39,7.324002623,2023,9
Cut Bank,Glacier,MT,PM2.5,1.906451613,7.324002623,2023,10
Cut Bank,Glacier,MT,PM2.5,1.693333333,7.324002623,2023,11
Cut Bank,Glacier,MT,PM2.5,0.551612903,7.324002623,2023,12
Cut Bank,Glacier,MT,PM2.5,2.019047619,6.671348888,2024,1
Cut Bank,Glacier,MT,PM2.5,4.107142857,6.671348888,2024,2
Cut Bank,Glacier,MT,PM2.5,4.996774194,6.671348888,2024,3
Cut Bank,Glacier,MT,PM2.5,5.54,6.671348888,2024,4
Cut Bank,Glacier,MT,PM2.5,4.710344828,6.671348888,2024,5
Cut Bank,Glacier,MT,PM2.5,3.586956522,6.671348888,2024,6
Cut Bank,Glacier,MT,PM2.5,10.18064516,6.671348888,2024,7
Cut Bank,Glacier,MT,PM2.5,8.725806452,6.671348888,2024,8
Cut Bank,Glacier,MT,PM2.5,5.923333333,6.671348888,2024,9
Cut Bank,Glacier,MT,PM2.5,4.522580645,6.671348888,2024,10
Cut Bank,Glacier,MT,PM2.5,3.916666667,6.671348888,2024,11
Havre,Hill,MT,PM2.5,7.066666667,7.324002623,2023,6
Havre,Hill,MT,PM2.5,14.57419355,7.324002623,2023,7
Havre,Hill,MT,PM2.5,10.77741935,7.324002623,2023,8
Havre,Hill,MT,PM2.5,14.68666667,7.324002623,2023,9
Havre,Hill,MT,PM2.5,2.948387097,7.324002623,2023,10
Havre,Hill,MT,PM2.5,3.41,7.324002623,2023,11
Havre,Hill,MT,PM2.5,1.916129032,7.324002623,2023,12
Havre,Hill,MT,PM2.5,4.35,6.671348888,2024,1
Havre,Hill,MT,PM2.5,3.665517241,6.671348888,2024,2
Havre,Hill,MT,PM2.5,3.44516129,6.671348888,2024,3
Havre,Hill,MT,PM2.5,2.883333333,6.671348888,2024,4
Havre,Hill,MT,PM2.5,4.229032258,6.671348888,2024,5
Havre,Hill,MT,PM2.5,2.439285714,6.671348888,2024,6
Havre,Hill,MT,PM2.5,6.873333333,6.671348888,2024,7
Havre,Hill,MT,PM2.5,8.623333333,6.671348888,2024,8
Havre,Hill,MT,PM2.5,4.18,6.671348888,2024,9
Havre,Hill,MT,PM2.5,2.325806452,6.671348888,2024,10
Havre,Hill,MT,PM2.5,1.866666667,6.671348888,2024,11
Libby Courthouse Annex,Lincoln,MT,PM2.5,18.58064516,6.897756695,2020,1
Libby Courthouse Annex,Lincoln,MT,PM2.5,15.95172414,6.897756695,2020,2
Libby Courthouse Annex,Lincoln,MT,PM2.5,10.83548387,6.897756695,2020,3
Libby Courthouse Annex,Lincoln,MT,PM2.5,8.926666667,6.897756695,2020,4
Libby Courthouse Annex,Lincoln,MT,PM2.5,4.674193548,6.897756695,2020,5
Libby Courthouse Annex,Lincoln,MT,PM2.5,4.093333333,6.897756695,2020,6
Libby Courthouse Annex,Lincoln,MT,PM2.5,6.968965517,6.897756695,2020,7
Libby Courthouse Annex,Lincoln,MT,PM2.5,7.24516129,6.897756695,2020,8
Libby Courthouse Annex,Lincoln,MT,PM2.5,40.62,6.897756695,2020,9
Libby Courthouse Annex,Lincoln,MT,PM2.5,12.45806452,6.897756695,2020,10
Libby Courthouse Annex,Lincoln,MT,PM2.5,17.7862069,6.897756695,2020,11
Libby Courthouse Annex,Lincoln,MT,PM2.5,17.66451613,6.897756695,2020,12
Libby Courthouse Annex,Lincoln,MT,PM2.5,20.44193548,8.913809464,2021,1
Libby Courthouse Annex,Lincoln,MT,PM2.5,14.23928571,8.913809464,2021,2
Libby Courthouse Annex,Lincoln,MT,PM2.5,14.29677419,8.913809464,2021,3
Libby Courthouse Annex,Lincoln,MT,PM2.5,10.06666667,8.913809464,2021,4
Libby Courthouse Annex,Lincoln,MT,PM2.5,5.196551724,8.913809464,2021,5
Libby Courthouse Annex,Lincoln,MT,PM2.5,5.686666667,8.913809464,2021,6
Libby Courthouse Annex,Lincoln,MT,PM2.5,22.80967742,8.913809464,2021,7
Libby Courthouse Annex,Lincoln,MT,PM2.5,28.52258065,8.913809464,2021,8
Libby Courthouse Annex,Lincoln,MT,PM2.5,10.45666667,8.913809464,2021,9
Libby Courthouse Annex,Lincoln,MT,PM2.5,12.22903226,8.913809464,2021,10
Libby Courthouse Annex,Lincoln,MT,PM2.5,16.24666667,8.913809464,2021,11
Libby Courthouse Annex,Lincoln,MT,PM2.5,14.02903226,8.913809464,2021,12
Libby Courthouse Annex,Lincoln,MT,PM2.5,17.47419355,6.955188624,2022,1
Libby Courthouse Annex,Lincoln,MT,PM2.5,17.16071429,6.955188624,2022,2
Libby Courthouse Annex,Lincoln,MT,PM2.5,9.893548387,6.955188624,2022,3
Libby Courthouse Annex,Lincoln,MT,PM2.5,6.616666667,6.955188624,2022,4
Libby Courthouse Annex,Lincoln,MT,PM2.5,4.158064516,6.955188624,2022,5
Libby Courthouse Annex,Lincoln,MT,PM2.5,4.28,6.955188624,2022,6
Libby Courthouse Annex,Lincoln,MT,PM2.5,6.393333333,6.955188624,2022,7
Libby Courthouse Annex,Lincoln,MT,PM2.5,8.203225806,6.955188624,2022,8
Libby Courthouse Annex,Lincoln,MT,PM2.5,19.54,6.955188624,2022,9
Libby Courthouse Annex,Lincoln,MT,PM2.5,13.32903226,6.955188624,2022,10
Libby Courthouse Annex,Lincoln,MT,PM2.5,17.60333333,6.955188624,2022,11
Libby Courthouse Annex,Lincoln,MT,PM2.5,19.19032258,6.955188624,2022,12
Libby Courthouse Annex,Lincoln,MT,PM2.5,17.41290323,7.324002623,2023,1
Libby Courthouse Annex,Lincoln,MT,PM2.5,14.46785714,7.324002623,2023,2
Libby Courthouse Annex,Lincoln,MT,PM2.5,11.09032258,7.324002623,2023,3
Libby Courthouse Annex,Lincoln,MT,PM2.5,8.224137931,7.324002623,2023,4
Libby Courthouse Annex,Lincoln,MT,PM2.5,8.593548387,7.324002623,2023,5
Libby Courthouse Annex,Lincoln,MT,PM2.5,7.086666667,7.324002623,2023,6
Libby Courthouse Annex,Lincoln,MT,PM2.5,8.861290323,7.324002623,2023,7
Libby Courthouse Annex,Lincoln,MT,PM2.5,18.84193548,7.324002623,2023,8
Libby Courthouse Annex,Lincoln,MT,PM2.5,6.66,7.324002623,2023,9
Libby Courthouse Annex,Lincoln,MT,PM2.5,10.10967742,7.324002623,2023,10
Libby Courthouse Annex,Lincoln,MT,PM2.5,16.17,7.324002623,2023,11
Libby Courthouse Annex,Lincoln,MT,PM2.5,16.6483871,7.324002623,2023,12
Libby Courthouse Annex,Lincoln,MT,PM2.5,18.69032258,6.671348888,2024,1
Libby Courthouse Annex,Lincoln,MT,PM2.5,10.86896552,6.671348888,2024,2
Libby Courthouse Annex,Lincoln,MT,PM2.5,7.448387097,6.671348888,2024,3
Libby Courthouse Annex,Lincoln,MT,PM2.5,12.90322581,6.671348888,2024,7
Libby Courthouse Annex,Lincoln,MT,PM2.5,10.07096774,6.671348888,2024,8
Libby Courthouse Annex,Lincoln,MT,PM2.5,7.448,6.671348888,2024,9
Libby Courthouse Annex,Lincoln,MT,PM2.5,11.9,6.671348888,2024,10
Libby Courthouse Annex,Lincoln,MT,PM2.5,17.51666667,6.671348888,2024,11
Malta,Phillips,MT,PM2.5,3.025806452,6.897756695,2020,1
Malta,Phillips,MT,PM2.5,2.693103448,6.897756695,2020,2
Malta,Phillips,MT,PM2.5,3.883870968,6.897756695,2020,3
Malta,Phillips,MT,PM2.5,3.44,6.897756695,2020,4
Malta,Phillips,MT,PM2.5,3.558823529,6.897756695,2020,5
Malta,Phillips,MT,PM2.5,3.47,6.897756695,2020,6
Malta,Phillips,MT,PM2.5,6.977419355,6.897756695,2020,7
Malta,Phillips,MT,PM2.5,17.12903226,6.897756695,2020,8
Malta,Phillips,MT,PM2.5,14.51,6.897756695,2020,9
Malta,Phillips,MT,PM2.5,7.432258065,6.897756695,2020,10
Malta,Phillips,MT,PM2.5,3.87,6.897756695,2020,11
Malta,Phillips,MT,PM2.5,2.738709677,6.897756695,2020,12
Malta,Phillips,MT,PM2.5,2.735483871,8.913809464,2021,1
Malta,Phillips,MT,PM2.5,4.364285714,8.913809464,2021,2
Malta,Phillips,MT,PM2.5,3.738709677,8.913809464,2021,3
Malta,Phillips,MT,PM2.5,4.162962963,8.913809464,2021,4
Malta,Phillips,MT,PM2.5,2.95,8.913809464,2021,5
Malta,Phillips,MT,PM2.5,6.589285714,8.913809464,2021,6
Malta,Phillips,MT,PM2.5,18.3,8.913809464,2021,7
Malta,Phillips,MT,PM2.5,14.83870968,8.913809464,2021,8
Malta,Phillips,MT,PM2.5,6.283333333,8.913809464,2021,9
Malta,Phillips,MT,PM2.5,5.638709677,8.913809464,2021,10
Malta,Phillips,MT,PM2.5,2.361538462,8.913809464,2021,11
Malta,Phillips,MT,PM2.5,3.970967742,8.913809464,2021,12
Malta,Phillips,MT,PM2.5,2.941935484,6.955188624,2022,1
Malta,Phillips,MT,PM2.5,2.907142857,6.955188624,2022,2
Malta,Phillips,MT,PM2.5,2.909677419,6.955188624,2022,3
Malta,Phillips,MT,PM2.5,3.67,6.955188624,2022,4
Malta,Phillips,MT,PM2.5,3.064516129,6.955188624,2022,5
Malta,Phillips,MT,PM2.5,3.473333333,6.955188624,2022,6
Malta,Phillips,MT,PM2.5,4.235483871,6.955188624,2022,7
Malta,Phillips,MT,PM2.5,5.690322581,6.955188624,2022,8
Malta,Phillips,MT,PM2.5,8.206666667,6.955188624,2022,9
Malta,Phillips,MT,PM2.5,4.612903226,6.955188624,2022,10
Malta,Phillips,MT,PM2.5,3.756666667,6.955188624,2022,11
Malta,Phillips,MT,PM2.5,4.512903226,6.955188624,2022,12
Malta,Phillips,MT,PM2.5,2.803225806,7.324002623,2023,1
Malta,Phillips,MT,PM2.5,3.007142857,7.324002623,2023,2
Malta,Phillips,MT,PM2.5,6.890322581,7.324002623,2023,3
Malta,Phillips,MT,PM2.5,3.7,7.324002623,2023,4
Malta,Phillips,MT,PM2.5,15.25806452,7.324002623,2023,5
Malta,Phillips,MT,PM2.5,7.563333333,7.324002623,2023,6
Malta,Phillips,MT,PM2.5,15.87096774,7.324002623,2023,7
Malta,Phillips,MT,PM2.5,10.54193548,7.324002623,2023,8
Malta,Phillips,MT,PM2.5,14.92666667,7.324002623,2023,9
Malta,Phillips,MT,PM2.5,3.612903226,7.324002623,2023,10
Malta,Phillips,MT,PM2.5,2.903333333,7.324002623,2023,11
Malta,Phillips,MT,PM2.5,1.651612903,7.324002623,2023,12
Malta,Phillips,MT,PM2.5,3.690322581,6.671348888,2024,1
Malta,Phillips,MT,PM2.5,3.382758621,6.671348888,2024,2
Malta,Phillips,MT,PM2.5,3.712903226,6.671348888,2024,3
Malta,Phillips,MT,PM2.5,3.496666667,6.671348888,2024,4
Malta,Phillips,MT,PM2.5,4.835483871,6.671348888,2024,5
Malta,Phillips,MT,PM2.5,2.966666667,6.671348888,2024,6
Malta,Phillips,MT,PM2.5,11.00689655,6.671348888,2024,7
Malta,Phillips,MT,PM2.5,9.874193548,6.671348888,2024,8
Malta,Phillips,MT,PM2.5,6.993333333,6.671348888,2024,9
Malta,Phillips,MT,PM2.5,4.787096774,6.671348888,2024,10
Malta,Phillips,MT,PM2.5,3.625,6.671348888,2024,11
BROADUS,Powder River,MT,PM2.5,2.880645161,6.897756695,2020,1
BROADUS,Powder River,MT,PM2.5,2.462068966,6.897756695,2020,2
BROADUS,Powder River,MT,PM2.5,3.186206897,6.897756695,2020,3
BROADUS,Powder River,MT,PM2.5,4.103448276,6.897756695,2020,4
BROADUS,Powder River,MT,PM2.5,3.292,6.897756695,2020,5
BROADUS,Powder River,MT,PM2.5,13.79444444,6.897756695,2020,6
BROADUS,Powder River,MT,PM2.5,11.37241379,6.897756695,2020,7
BROADUS,Powder River,MT,PM2.5,15.83548387,6.897756695,2020,8
BROADUS,Powder River,MT,PM2.5,16.97058824,6.897756695,2020,9
BROADUS,Powder River,MT,PM2.5,10.80967742,6.897756695,2020,10
BROADUS,Powder River,MT,PM2.5,6.773333333,6.897756695,2020,11
BROADUS,Powder River,MT,PM2.5,4.610344828,6.897756695,2020,12
BROADUS,Powder River,MT,PM2.5,4.748275862,8.913809464,2021,1
BROADUS,Powder River,MT,PM2.5,5.392592593,8.913809464,2021,2
BROADUS,Powder River,MT,PM2.5,5.306451613,8.913809464,2021,3
BROADUS,Powder River,MT,PM2.5,5.516666667,8.913809464,2021,4
BROADUS,Powder River,MT,PM2.5,4.44516129,8.913809464,2021,5
BROADUS,Powder River,MT,PM2.5,12.876,8.913809464,2021,6
BROADUS,Powder River,MT,PM2.5,18.59310345,8.913809464,2021,7
BROADUS,Powder River,MT,PM2.5,21.428,8.913809464,2021,8
BROADUS,Powder River,MT,PM2.5,18.632,8.913809464,2021,9
BROADUS,Powder River,MT,PM2.5,6.922580645,8.913809464,2021,10
BROADUS,Powder River,MT,PM2.5,6.67,8.913809464,2021,11
BROADUS,Powder River,MT,PM2.5,4.109677419,8.913809464,2021,12
BROADUS,Powder River,MT,PM2.5,2.887096774,6.955188624,2022,1
BROADUS,Powder River,MT,PM2.5,3.053571429,6.955188624,2022,2
BROADUS,Powder River,MT,PM2.5,4.364516129,6.955188624,2022,3
BROADUS,Powder River,MT,PM2.5,4.153333333,6.955188624,2022,4
BROADUS,Powder River,MT,PM2.5,3.732258065,6.955188624,2022,5
BROADUS,Powder River,MT,PM2.5,6.573333333,6.955188624,2022,6
BROADUS,Powder River,MT,PM2.5,8.573333333,6.955188624,2022,7
BROADUS,Powder River,MT,PM2.5,9.135483871,6.955188624,2022,8
BROADUS,Powder River,MT,PM2.5,12.99,6.955188624,2022,9
BROADUS,Powder River,MT,PM2.5,7.364516129,6.955188624,2022,10
BROADUS,Powder River,MT,PM2.5,4.123333333,6.955188624,2022,11
BROADUS,Powder River,MT,PM2.5,4.229032258,6.955188624,2022,12
BROADUS,Powder River,MT,PM2.5,2.788461538,7.324002623,2023,1
BROADUS,Powder River,MT,PM2.5,2.575,7.324002623,2023,2
BROADUS,Powder River,MT,PM2.5,4.993548387,7.324002623,2023,3
BROADUS,Powder River,MT,PM2.5,5.06,7.324002623,2023,4
BROADUS,Powder River,MT,PM2.5,19.42068966,7.324002623,2023,5
BROADUS,Powder River,MT,PM2.5,8.25,7.324002623,2023,6
BROADUS,Powder River,MT,PM2.5,20.09545455,7.324002623,2023,7
BROADUS,Powder River,MT,PM2.5,15.54516129,7.324002623,2023,8
BROADUS,Powder River,MT,PM2.5,17.79666667,7.324002623,2023,9
BROADUS,Powder River,MT,PM2.5,6.090322581,7.324002623,2023,10
BROADUS,Powder River,MT,PM2.5,5.003333333,7.324002623,2023,11
BROADUS,Powder River,MT,PM2.5,4.461290323,7.324002623,2023,12
BROADUS,Powder River,MT,PM2.5,4.209677419,6.671348888,2024,1
BROADUS,Powder River,MT,PM2.5,3.224137931,6.671348888,2024,2
BROADUS,Powder River,MT,PM2.5,3.864516129,6.671348888,2024,3
BROADUS,Powder River,MT,PM2.5,6.013333333,6.671348888,2024,4
BROADUS,Powder River,MT,PM2.5,7.251612903,6.671348888,2024,5
BROADUS,Powder River,MT,PM2.5,10.67666667,6.671348888,2024,6
BROADUS,Powder River,MT,PM2.5,23.39677419,6.671348888,2024,7
BROADUS,Powder River,MT,PM2.5,13.24516129,6.671348888,2024,8
BROADUS,Powder River,MT,PM2.5,11.76,6.671348888,2024,9
BROADUS,Powder River,MT,PM2.5,9.083870968,6.671348888,2024,10
BROADUS,Powder River,MT,PM2.5,6.541666667,6.671348888,2024,11
HAMILTON - PS 46,Ravalli,MT,PM2.5,2.058064516,6.897756695,2020,1
HAMILTON - PS 46,Ravalli,MT,PM2.5,2.775862069,6.897756695,2020,2
HAMILTON - PS 46,Ravalli,MT,PM2.5,2.774193548,6.897756695,2020,3
HAMILTON - PS 46,Ravalli,MT,PM2.5,2.32,6.897756695,2020,4
HAMILTON - PS 46,Ravalli,MT,PM2.5,1.106451613,6.897756695,2020,5
HAMILTON - PS 46,Ravalli,MT,PM2.5,1.633333333,6.897756695,2020,6
HAMILTON - PS 46,Ravalli,MT,PM2.5,3.719354839,6.897756695,2020,7
HAMILTON - PS 46,Ravalli,MT,PM2.5,8.957142857,6.897756695,2020,8
HAMILTON - PS 46,Ravalli,MT,PM2.5,23.8862069,6.897756695,2020,9
HAMILTON - PS 46,Ravalli,MT,PM2.5,8.025806452,6.897756695,2020,10
HAMILTON - PS 46,Ravalli,MT,PM2.5,5.853333333,6.897756695,2020,11
HAMILTON - PS 46,Ravalli,MT,PM2.5,8.142857143,6.897756695,2020,12
HAMILTON - PS 46,Ravalli,MT,PM2.5,5.125806452,8.913809464,2021,1
HAMILTON - PS 46,Ravalli,MT,PM2.5,3.714285714,8.913809464,2021,2
HAMILTON - PS 46,Ravalli,MT,PM2.5,4.109677419,8.913809464,2021,3
HAMILTON - PS 46,Ravalli,MT,PM2.5,1.4,8.913809464,2021,4
HAMILTON - PS 46,Ravalli,MT,PM2.5,2.916129032,8.913809464,2021,5
HAMILTON - PS 46,Ravalli,MT,PM2.5,4.99,8.913809464,2021,6
HAMILTON - PS 46,Ravalli,MT,PM2.5,34.47096774,8.913809464,2021,7
HAMILTON - PS 46,Ravalli,MT,PM2.5,18.72580645,8.913809464,2021,8
HAMILTON - PS 46,Ravalli,MT,PM2.5,13.39333333,8.913809464,2021,9
HAMILTON - PS 46,Ravalli,MT,PM2.5,5.751612903,8.913809464,2021,10
HAMILTON - PS 46,Ravalli,MT,PM2.5,6.54,8.913809464,2021,11
HAMILTON - PS 46,Ravalli,MT,PM2.5,4.670967742,8.913809464,2021,12
HAMILTON - PS 46,Ravalli,MT,PM2.5,9.448387097,6.955188624,2022,1
HAMILTON - PS 46,Ravalli,MT,PM2.5,4.889285714,6.955188624,2022,2
HAMILTON - PS 46,Ravalli,MT,PM2.5,4.190322581,6.955188624,2022,3
HAMILTON - PS 46,Ravalli,MT,PM2.5,4.15,6.955188624,2022,4
HAMILTON - PS 46,Ravalli,MT,PM2.5,2.532258065,6.955188624,2022,5
HAMILTON - PS 46,Ravalli,MT,PM2.5,3.753333333,6.955188624,2022,6
HAMILTON - PS 46,Ravalli,MT,PM2.5,6.548387097,6.955188624,2022,7
HAMILTON - PS 46,Ravalli,MT,PM2.5,4.725806452,6.955188624,2022,8
HAMILTON - PS 46,Ravalli,MT,PM2.5,42.20740741,6.955188624,2022,9
HAMILTON - PS 46,Ravalli,MT,PM2.5,5.941935484,6.955188624,2022,10
HAMILTON - PS 46,Ravalli,MT,PM2.5,12.42666667,6.955188624,2022,11
HAMILTON - PS 46,Ravalli,MT,PM2.5,6.125806452,6.955188624,2022,12
HAMILTON - PS 46,Ravalli,MT,PM2.5,6.987096774,7.324002623,2023,1
HAMILTON - PS 46,Ravalli,MT,PM2.5,3.967857143,7.324002623,2023,2
HAMILTON - PS 46,Ravalli,MT,PM2.5,4.5,7.324002623,2023,3
HAMILTON - PS 46,Ravalli,MT,PM2.5,2.837931034,7.324002623,2023,4
HAMILTON - PS 46,Ravalli,MT,PM2.5,6.129032258,7.324002623,2023,5
HAMILTON - PS 46,Ravalli,MT,PM2.5,3.066666667,7.324002623,2023,6
HAMILTON - PS 46,Ravalli,MT,PM2.5,6.458064516,7.324002623,2023,7
HAMILTON - PS 46,Ravalli,MT,PM2.5,7.867741935,7.324002623,2023,8
HAMILTON - PS 46,Ravalli,MT,PM2.5,2.986666667,7.324002623,2023,9
HAMILTON - PS 46,Ravalli,MT,PM2.5,4.8,7.324002623,2023,10
HAMILTON - PS 46,Ravalli,MT,PM2.5,10.06333333,7.324002623,2023,11
HAMILTON - PS 46,Ravalli,MT,PM2.5,9.212903226,7.324002623,2023,12
HAMILTON - PS 46,Ravalli,MT,PM2.5,10.08387097,6.671348888,2024,1
HAMILTON - PS 46,Ravalli,MT,PM2.5,5.910344828,6.671348888,2024,2
HAMILTON - PS 46,Ravalli,MT,PM2.5,2.822580645,6.671348888,2024,3
HAMILTON - PS 46,Ravalli,MT,PM2.5,5.37,6.671348888,2024,4
HAMILTON - PS 46,Ravalli,MT,PM2.5,2.016129032,6.671348888,2024,5
HAMILTON - PS 46,Ravalli,MT,PM2.5,1.863333333,6.671348888,2024,6
HAMILTON - PS 46,Ravalli,MT,PM2.5,17.26451613,6.671348888,2024,7
HAMILTON - PS 46,Ravalli,MT,PM2.5,11.86538462,6.671348888,2024,8
HAMILTON - PS 46,Ravalli,MT,PM2.5,23.06,6.671348888,2024,9
HAMILTON - PS 46,Ravalli,MT,PM2.5,12.79354839,6.671348888,2024,10
HAMILTON - PS 46,Ravalli,MT,PM2.5,9.55,6.671348888,2024,11
Sidney 201,Richland,MT,PM2.5,3.303225806,6.897756695,2020,1
Sidney 201,Richland,MT,PM2.5,3.748275862,6.897756695,2020,2
Sidney 201,Richland,MT,PM2.5,4.270967742,6.897756695,2020,3
Sidney 201,Richland,MT,PM2.5,3.923333333,6.897756695,2020,4
Sidney 201,Richland,MT,PM2.5,3.651612903,6.897756695,2020,5
Sidney 201,Richland,MT,PM2.5,3.743333333,6.897756695,2020,6
Sidney 201,Richland,MT,PM2.5,3.919354839,6.897756695,2020,7
Sidney 201,Richland,MT,PM2.5,6.793548387,6.897756695,2020,8
Sidney 201,Richland,MT,PM2.5,7.257142857,6.897756695,2020,9
Sidney 201,Richland,MT,PM2.5,4.538709677,6.897756695,2020,10
Sidney 201,Richland,MT,PM2.5,4.073333333,6.897756695,2020,11
Sidney 201,Richland,MT,PM2.5,3.051612903,6.897756695,2020,12
Sidney 201,Richland,MT,PM2.5,4.003225806,8.913809464,2021,1
Sidney 201,Richland,MT,PM2.5,3.732142857,8.913809464,2021,2
Sidney 201,Richland,MT,PM2.5,3.829032258,8.913809464,2021,3
Sidney 201,Richland,MT,PM2.5,4.21,8.913809464,2021,4
Sidney 201,Richland,MT,PM2.5,4.777419355,8.913809464,2021,5
Sidney 201,Richland,MT,PM2.5,4.669565217,8.913809464,2021,6
Sidney 201,Richland,MT,PM2.5,16.37916667,8.913809464,2021,7
Sidney 201,Richland,MT,PM2.5,14.40645161,8.913809464,2021,8
Sidney 201,Richland,MT,PM2.5,6.283333333,8.913809464,2021,9
Sidney 201,Richland,MT,PM2.5,9.131578947,8.913809464,2021,10
Sidney 201,Richland,MT,PM2.5,2.75862069,8.913809464,2021,11
Sidney 201,Richland,MT,PM2.5,3.525806452,8.913809464,2021,12
Sidney 201,Richland,MT,PM2.5,2.703225806,6.955188624,2022,1
Sidney 201,Richland,MT,PM2.5,2.942857143,6.955188624,2022,2
Sidney 201,Richland,MT,PM2.5,3.612903226,6.955188624,2022,3
Sidney 201,Richland,MT,PM2.5,4.644444444,6.955188624,2022,4
Sidney 201,Richland,MT,PM2.5,3.306451613,6.955188624,2022,5
Sidney 201,Richland,MT,PM2.5,5.246666667,6.955188624,2022,6
Sidney 201,Richland,MT,PM2.5,5.8,6.955188624,2022,7
Sidney 201,Richland,MT,PM2.5,8.319354839,6.955188624,2022,8
Sidney 201,Richland,MT,PM2.5,9.046666667,6.955188624,2022,9
Sidney 201,Richland,MT,PM2.5,5.248387097,6.955188624,2022,10
Sidney 201,Richland,MT,PM2.5,3.876666667,6.955188624,2022,11
Sidney 201,Richland,MT,PM2.5,3.65483871,6.955188624,2022,12
Sidney 201,Richland,MT,PM2.5,2.761290323,7.324002623,2023,1
Sidney 201,Richland,MT,PM2.5,2.95,7.324002623,2023,2
Sidney 201,Richland,MT,PM2.5,6.016129032,7.324002623,2023,3
Sidney 201,Richland,MT,PM2.5,3.620689655,7.324002623,2023,4
Sidney 201,Richland,MT,PM2.5,13.66774194,7.324002623,2023,5
Sidney 201,Richland,MT,PM2.5,8.33,7.324002623,2023,6
Sidney 201,Richland,MT,PM2.5,14.09032258,7.324002623,2023,7
Sidney 201,Richland,MT,PM2.5,11.50967742,7.324002623,2023,8
Sidney 201,Richland,MT,PM2.5,15.93333333,7.324002623,2023,9
Sidney 201,Richland,MT,PM2.5,3.85483871,7.324002623,2023,10
Sidney 201,Richland,MT,PM2.5,3.36,7.324002623,2023,11
Sidney 201,Richland,MT,PM2.5,2.474193548,7.324002623,2023,12
Sidney 201,Richland,MT,PM2.5,3.748387097,6.671348888,2024,1
Sidney 201,Richland,MT,PM2.5,2.889655172,6.671348888,2024,2
Sidney 201,Richland,MT,PM2.5,4.451612903,6.671348888,2024,3
Sidney 201,Richland,MT,PM2.5,4.25,6.671348888,2024,4
Sidney 201,Richland,MT,PM2.5,5.377419355,6.671348888,2024,5
Sidney 201,Richland,MT,PM2.5,4.09,6.671348888,2024,6
Sidney 201,Richland,MT,PM2.5,14.17096774,6.671348888,2024,7
Sidney 201,Richland,MT,PM2.5,11.03225806,6.671348888,2024,8
Sidney 201,Richland,MT,PM2.5,8.848275862,6.671348888,2024,9
Sidney 201,Richland,MT,PM2.5,4.848387097,6.671348888,2024,10
Sidney 201,Richland,MT,PM2.5,3.558333333,6.671348888,2024,11
Birney - Tongue river,Rosebud,MT,PM2.5,2.65483871,6.897756695,2020,1
Birney - Tongue river,Rosebud,MT,PM2.5,2.144827586,6.897756695,2020,2
Birney - Tongue river,Rosebud,MT,PM2.5,3.725806452,6.897756695,2020,3
Birney - Tongue river,Rosebud,MT,PM2.5,3.886666667,6.897756695,2020,4
Birney - Tongue river,Rosebud,MT,PM2.5,3.628571429,6.897756695,2020,5
Birney - Tongue river,Rosebud,MT,PM2.5,6.933333333,6.897756695,2020,7
